permit_date,status,closed_date,store_name,address,phone,latitude,longitude,multi_use,total_area
2022-05-19,영업/정상,,씨유 화곡트윈캐슬점,"서울특별시 강서구 초록마을로 71, 1층 101호 (화곡동, 우성트윈캐슬아파트)",,448837.12245991,186728.272021831,N,7.0
2023-11-29,영업/정상,,씨유 마곡9단지점,"서울특별시 강서구 공항대로 103, 판매시설4동 1층 101호 (마곡동, 마곡 엠밸리 9단지)",,,,N,3.3
2023-11-10,영업/정상,,씨유 강서등촌점,"서울특별시 강서구 등촌로53길 39, 상가동 1층 (등촌동, 태진아름아파트)",,449719.076996089,187592.513303941,N,3.3
2023-10-06,영업/정상,,씨유 방화1호점,"서울특별시 강서구 방화대로52길 40, 1층 (방화동)",,452853.767356245,183943.062521427,N,3.3
2024-12-03,영업/정상,,씨유 호서아이엔점,"서울특별시 강서구 강서로56가길 69, 1층 (등촌동)",,451162.713624709,185829.917131012,N,3.3
2025-01-02,영업/정상,,씨유 마곡르웨스트점,"서울특별시 강서구 마곡중앙로 111, 104동 165호 (마곡동, 롯데캐슬 르웨스트)",15778007,451283.535222297,184504.783680584,N,3.3
2024-12-06,영업/정상,,씨유 가양현대점,"서울특별시 강서구 양천로 507, 상가동 101호,106호 (가양동, 강나루현대아파트)",,450951.818187215,187293.138076042,N,3.3
2022-04-21,영업/정상,,씨유 개봉푸르지오점,"서울특별시 구로구 고척로30길 58, 1층 (개봉동)",,444188.73574906,186634.557536494,N,3.3
2019-03-15,영업/정상,,씨유 구로JNK점,"서울특별시 구로구 디지털로26길 111, 제이앤케이디지털타워 지하1층 013호 (구로동)",,442253.132895893,190822.851419439,N,3.3
2019-03-08,영업/정상,,씨유(CU) 구로조이점,"서울특별시 구로구 구로동로 125-4, 1층 (구로동)",,443086.697059494,189670.65482673,N,6.0
2025-04-09,영업/정상,,씨유 장안동본점,"서울특별시 동대문구 답십리로68길 112, 1층 일부호 (장안동)",,451738.529337066,205840.837707391,,
2022-04-12,영업/정상,,씨유 항동3단지점,"서울특별시 구로구 항동로3길 6, 가온 프라자 1층 107,108호 (항동)",,442081.173738885,184394.439329436,N,3.3
2019-09-18,영업/정상,,씨유 구로동로점,"서울특별시 구로구 구로동로28길 125, 1층 (구로동)",,443382.669156992,190229.79430432,N,3.3
2019-07-26,영업/정상,,씨유 구로하나점,"서울특별시 구로구 오류로8가길 6, 103,104호 (오류동)",,443197.340444385,185958.218600529,N,3.3
2019-05-02,영업/정상,,씨유 매봉초교점,"서울특별시 구로구 고척로21다길 17, 1층 (개봉동)",,444585.665754903,186172.997430832,N,3.3
2019-05-24,영업/정상,,씨유 구로예성점,"서울특별시 구로구 도림천로 448, 예성유토피아 201동 104,105호 (구로동)",,442614.80316602,191002.243483409,N,3.3
2024-08-13,영업/정상,,씨유 구로AK점,"서울특별시 구로구 구로동로42길 60-3, 1층 (구로동)",,444037.77,189689.233333333,N,3.3
2022-01-27,영업/정상,,씨유 구로에이스캠프점,"서울특별시 구로구 부광로 96-5, 1층 133호 (항동)",,441599.355055656,183807.118188697,N,3.3
2022-03-28,영업/정상,,씨유 구로정우점,"서울특별시 구로구 디지털로27길 24, 벽산디지털밸리1차 1층 113호 (구로동)",,442368.090413171,190461.790473157,N,3.3
2019-11-26,영업/정상,,CU(씨유) 구로중앙유통점,"서울특별시 구로구 경인로 533, 1층 (구로동)",,444374.218596513,189082.580299722,N,3.3
2019-12-06,영업/정상,,씨유 온수리치안점,"서울특별시 구로구 부일로1길 126, 102호 (온수동, 리치안풍산아파트)",,443755.807534875,183798.274607731,N,3.3
2024-09-25,영업/정상,,씨유 개봉노을점,"서울특별시 구로구 개봉로17길 41, 지층 (개봉동)",,443240.154722019,186976.938572444,N,3.3
2024-11-04,영업/정상,,씨유 구로두산점,"서울특별시 구로구 도림로 59, 301동 1층 103호 (구로동, 구로두산아파트)",,443021.744198807,190136.483727803,N,3.3
2024-08-29,영업/정상,,씨유 베르누이호텔점,"서울특별시 구로구 경인로 229, 베니키아베르누이관광호텔 지하1층 (오류동)",,443926.763932065,186313.367967351,N,3.3
2024-08-20,영업/정상,,씨유 구로구민회관점,"서울특별시 구로구 가마산로25길 8, 호성빌딩 1층 (구로동)",,443843.122672791,190251.839398966,N,3.3
2024-05-31,영업/정상,,씨유 구로와이즈점,"서울특별시 구로구 가마산로 268, 대림역와이즈플레이스 1층 101, 101-1호 (구로동)",,443714.426884174,190233.222239105,N,3.3
2024-07-08,영업/정상,,씨유 구로파트너점,"서울특별시 구로구 디지털로32가길 16, 파트너스타워2차 1층 103호, 105호 (구로동)",,442305.216740774,190967.257864999,N,3.3
2020-05-27,영업/정상,,씨유 개봉푸르뫼점,"서울특별시 구로구 고척로21가길 60, 1층 (개봉동)",,444369.573017964,186026.407038828,N,9.0
2020-05-22,영업/정상,,씨유 신도림아르디에점,"서울특별시 구로구 경인로66길 19, 1층 102,103호 (신도림동, 신도림 아르디에)",,445015.643247606,189991.072377696,N,6.6
2024-05-08,영업/정상,,씨유 개봉현대점,"서울특별시 구로구 개봉로20길 158, 상가동 1층 101호 (개봉동, 현대홈타운2단지)",,443277.609589925,187692.849983521,N,3.3
2024-04-16,영업/정상,,씨유 구로오닉스점,"서울특별시 구로구 디지털로27가길 17, 오닉스 지식산업센터 비101,비102호 (구로동)",,442464.10959497,190405.2034425,N,3.3
2024-04-18,영업/정상,,씨유 항동다연점,"서울특별시 구로구 연동로13길 56, 1층 일부호 (항동)",,442594.694138842,183966.816298725,N,3.3
2023-02-07,영업/정상,,씨유 구로영서점,"서울특별시 구로구 도림로20길 14, 1층 (구로동)",,442999.563575362,190395.361749738,N,3.3
2021-11-26,영업/정상,,씨유 개봉삼환점,"서울특별시 구로구 남부순환로95길 54, 상가동 1층 111,112호 (개봉동, 삼환아파트)",,443627.002798789,187059.056573796,N,5.0
2021-10-20,영업/정상,,씨유 구로연화점,"서울특별시 구로구 구로동로7길 14, 1층 (구로동)",,442602.207333193,189791.292569756,N,3.3
2021-11-05,영업/정상,,씨유 구로보건소점,"서울특별시 구로구 구로중앙로28길 65, 1층 (구로동)",,444257.659441587,190107.808626149,N,3.3
2020-06-16,영업/정상,,씨유 구로보광점,"서울특별시 구로구 구로중앙로27나길 38, 1층 (구로동)",,443745.234745081,189787.915310041,N,3.3
2020-08-12,영업/정상,,씨유남구로사랑점,"서울특별시 구로구 디지털로27길 103, 1층 (가리봉동)",,442476.658258357,190066.671752118,N,37.34
2020-06-24,영업/정상,,씨유 오류현대점,"서울특별시 구로구 경인로20나길 30, 이좋은집 1층 101,102호 (오류동)",,443636.812899057,185960.164604807,N,3.3
2020-07-03,영업/정상,,씨유 구로우림1차점,"서울특별시 구로구 디지털로33길 28, 우림이비지센터1차 1층 103호 (구로동)",,442750.016695612,190666.864354145,N,3.3
2020-07-20,영업/정상,,씨유 항동6단지점,"서울특별시 구로구 항동로 8, 615동 1층 106호 (항동, 우남퍼스트빌더센트럴)",,441667.273859654,183997.344298115,N,3.3
2024-03-15,영업/정상,,씨유 한신IT타워점,"서울특별시 구로구 디지털로 272, 한신아이티타워 1층 109호 (구로동)",,442261.654499191,190594.904645635,N,3.3
2024-03-18,영업/정상,,씨유 구로랜드마크점,"서울특별시 구로구 구로중앙로34길 74, 1층 일부호 (구로동)",,444380.713456543,189912.628740105,N,3.3
2022-11-18,영업/정상,,씨유 아이파크몰 고척1호점,"서울특별시 구로구 경인로43길 49, 1층 C-101호 (고척동, 고척아이파크)",,444045.294921843,187477.579440706,N,3.3
2022-11-18,영업/정상,,씨유 아이파크몰고척 2호점,"서울특별시 구로구 중앙로5길 59, 상가동 1층 110호 (고척동, 고척아이파크)",,444277.066462678,187496.6615847,N,3.3
2021-09-06,영업/정상,,씨유 개봉북부점,"서울특별시 구로구 개봉로23가길 10, 1층 105호 (개봉동, 한양아이클래스 구로)",,443693.143983938,187278.314271594,N,3.3
2022-12-12,영업/정상,,씨유구로리더스점,"서울특별시 구로구 중앙로6길 22, 대림리더스오피스텔 1층 (고척동)",,444217.132133252,187976.986412125,N,3.3
2021-07-23,영업/정상,,씨유 구로소담점,"서울특별시 구로구 구로중앙로18길 71, 다인빌딩 1층 (구로동)",,443803.304335832,190418.759351546,N,3.3
2022-11-04,영업/정상,,씨유 구로태평양점,"서울특별시 구로구 디지털로31길 12, 태평양물산 1층 101호 (구로동)",,442554.636221572,190648.446122433,N,3.3
2020-09-29,영업/정상,,씨유 구로드림점,"서울특별시 구로구 구로동로15길 24, 1층 (구로동)",,442863.085085579,189620.801118278,N,3.3
2020-09-28,영업/정상,,씨유 구로메아리점,"서울특별시 구로구 고척로33라길 5, 1층 102호 (고척동, 대성그린빌라)",,444940.495149126,186543.265501856,N,60.84
2020-10-14,영업/정상,,씨유 신도림태영점,"서울특별시 구로구 경인로59길 8, 태영프라자 1층 105.106호 (신도림동)",,444921.078748984,189618.752905327,N,3.3
2020-10-19,영업/정상,,씨유 항동2단지점,"서울특별시 구로구 연동로 234, 101,102,103호 (항동, 하버라인 2단지)",,442260.345348916,184209.520493604,N,9.9
2020-11-05,영업/정상,,씨유 남구로본점,"서울특별시 구로구 도림로3길 1, 1층 (구로동)",,442586.705715303,189878.417108075,N,3.3
2021-05-10,영업/정상,,씨유 신도림자이점,"서울특별시 구로구 새말로18길 64, 상가 1층 103, 104호 (구로동, LG신도림자이아파트)",,444599.232374748,190392.013514447,N,3.3
2021-06-10,영업/정상,,씨유 오류동부점,"서울특별시 구로구 고척로 49, 상가 및 관리동 1층 101호 (오류동, 동부골든아파트)",,444132.478465896,185740.522727208,N,3.3
2018-04-26,영업/정상,,씨유 구로경인점,"서울특별시 구로구 경인로35길 72, 1층 (고척동)",,444190.314491066,186917.028498766,N,3.3
2021-04-05,영업/정상,,씨유(CU) 개봉리치점,"서울특별시 구로구 경인로33길 76, 1층 (고척동)",,444364.318947462,186747.629914077,N,3.3
2022-09-21,영업/정상,,씨유 구로성심병원점,"서울특별시 구로구 경인로 427, 구로성심병원 본관 1층 (고척동)",,444166.198422671,188114.404383349,N,3.3
2020-11-18,영업/정상,,씨유 구로미성점,"서울특별시 구로구 신도림로11가길 36, 미성상가동 1층 1호 (신도림동, 미성아파트)",,445020.217206891,189008.173786261,N,3.3
2017-07-18,영업/정상,,씨유 신원프라자점,"서울특별시 구로구 중앙로1길 18-18, 1층 101호 (고척동, 신원프라자)",02  26167488,444127.308633809,187870.470839962,N,4.9
2012-08-22,영업/정상,,씨유온수점,서울특별시 구로구 부일로1길 23 (온수동),02  26185870,443328.059720658,184060.902829074,N,9.9
2015-07-29,영업/정상,,씨유 천왕역점,"서울특별시 구로구 오리로9길 6 (오류동, 라동-1호 편의점내)",0226178905,442882.545446747,185429.063059287,N,6.6
2015-10-21,영업/정상,,씨유 구일우방점,"서울특별시 구로구 구일로 154-17, 우방상가2동 101,102호 (구로동, 우방상가제2동)",,443942.074745249,188850.322284116,N,10.0
2015-08-25,영업/정상,,씨유 구로점,"서울특별시 구로구 구로동로49길 9 (구로동, 1층 편의점내)",02 852 7977,444131.180549,189482.943071829,N,3.3
2017-10-13,영업/정상,,씨유 구로현대점,"서울특별시 구로구 새말로9길 49, 101동 지상1층 101호 (구로동, 한영썬샤인빌리지)",,444744.472901214,189913.914539637,N,3.3
2018-10-24,영업/정상,,씨유 구로금강점,"서울특별시 구로구 오리로 1197, 상가동 105호 (오류동, 금강수목원아파트)",,442911.359554726,185106.095729182,N,3.0
2018-10-25,영업/정상,,씨유 구로유앤미점,"서울특별시 구로구 구로동로 203, 대흥빌딩 2층 201,202호 (구로동)",,443841.806798962,189521.991743076,N,10.0
2018-10-08,영업/정상,,씨유신도림보미점,"서울특별시 구로구 경인로65길 44, 보미플라자 1층 103호 (신도림동)",,445262.493847028,189772.876108997,N,5.0
2011-05-18,영업/정상,,씨유 온수역점,"서울특별시 구로구 경인로3길 61 (온수동, 씨유 온수역점)",,443286.684133608,184406.083962228,N,50.0
2022-08-25,영업/정상,,씨유 구로두산위브점,"서울특별시 구로구 디지털로31길 81, 두산위브상가 상가동 1층 101,102호 (구로동)",,442687.462340966,190310.335979497,N,7.0
2022-07-18,영업/정상,,씨유 구일퀸즈파크점,"서울특별시 구로구 구일로 130, 퀸즈파크 구일 1층 101,102호 (구로동)",,443833.190540508,188619.994661727,N,3.3
2012-03-28,영업/정상,,씨유 구로영림점,서울특별시 구로구 가마산로27길 14 (구로동),,443952.558147738,190368.667231006,N,4.9
2011-10-20,영업/정상,,씨유 디지털오거리점,"서울특별시 구로구 디지털로 221, 1층 (가리봉동)",02  852 0201,442006.653390069,190250.815226447,N,6.6
2018-02-08,영업/정상,,씨유 구로포스큐점,"서울특별시 구로구 공원로 11, 대림역포스큐 101호 (구로동)",,444001.731346045,190378.679293951,N,6.6
2012-01-06,영업/정상,,씨유 개봉햇살점,"서울특별시 구로구 개봉로17나길 2, 1층 101,102호 (개봉동, 아스톤빌)",02  858 0362,443430.922935296,187126.957267221,N,6.6
2010-11-08,영업/정상,,씨유 영진오피스점,"서울특별시 구로구 남부순환로 1291, 102,103호 (가리봉동, 영진오피스)",,441873.504088439,190588.908625988,N,5.0
2012-02-23,영업/정상,,씨유 구로원룸점,서울특별시 구로구 디지털로32가길 51 (구로동),,442121.082800004,190899.221223529,N,6.6
2014-12-17,영업/정상,,씨유 신도림포스빌2점,"서울특별시 구로구 새말로 102 (구로동, 신도림포스빌 1층 별동 107호)",,444836.673561831,190349.885855531,N,6.6
2018-11-23,영업/정상,,씨유 오류주민센터점,"서울특별시 구로구 경인로 217-1, 가동 1층 102,103호 (오류동)",,443859.587194218,186226.957824491,N,6.0
2024-12-20,영업/정상,,씨유 구로개봉점,"서울특별시 구로구 개봉로15길 14, 1층 (개봉동)",,443103.423383717,187122.555594504,N,3.3
2023-10-13,영업/정상,,씨유 개봉센트레빌점,"서울특별시 구로구 경인로 302, 111동 101호 (개봉동, 센트레빌 레우스 1단지)",,443784.189059717,187043.96248636,N,6.0
2023-10-12,영업/정상,,씨유 구일점,"서울특별시 구로구 구일로8길 20, A동 101호 (구로동, 현진그린빌)",,443596.897316993,188691.648831047,N,3.3
2023-07-25,영업/정상,,씨유 가산아르센타워점,"서울특별시 금천구 가산디지털2로 24, 101호 (가산동)",,440972.741332881,189651.615395913,N,3.3
2019-02-12,영업/정상,,씨유 시흥4동점,"서울특별시 금천구 독산로50길 98, B동 101-3,4,5,7,8호 (시흥동)",02 8928001,440019.759536709,191936.282312791,N,7.04
2023-08-08,영업/정상,,씨유 가산W센터점,"서울특별시 금천구 가산디지털1로 181, 가산 더블유센터 1층 108호 (가산동)",,442143.206055455,189350.592434703,N,3.3
2019-01-04,영업/정상,,씨유 시흥믿음점,"서울특별시 금천구 독산로40길 71, 1층 (시흥동)",02 8918879,439924.699885705,191810.577067081,N,3.3
2019-01-22,영업/정상,,씨유(CU) 독산대림점,"서울특별시 금천구 범안로11길 18, 101호 (독산동, 대림상가아파트)",02  60137450,440595.256975374,190347.856631013,N,3.3
2019-01-29,영업/정상,,씨유 시흥동일점,"서울특별시 금천구 금하로 762-1, 두성빌딩 1층 (시흥동)",02  894 7077,438636.970338125,192361.460767692,N,3.3
2019-02-20,영업/정상,,씨유(CU) 가산벚꽃로점,"서울특별시 금천구 벚꽃로 312-1, 1층 (가산동)",,442249.628138656,189568.89413595,N,3.3
2019-02-01,영업/정상,,씨유 독산4동점,"서울특별시 금천구 독산로80길 42, 1층 (독산동)",02  830 2727,440906.531653018,191522.076189756,N,3.3
